X,Y,X,Y,id,gridarea,buildingfootprintarea,percentbuilt,join_Point_X,join_Point_Y,distToBuilding,terrain,HorticultureZone,Area,Temparea,Valley
21105.6700376083,31070.0228657891,103.77137,1.29726,"907",399.99953,141.31206,35.32806,103.77142,1.29698,0.35507,36.10905,Zone 1,,,Valley
21105.6695503284,31050.119382011,103.77137,1.29708,"908",399.99953,210.42647,52.60668,103.77142,1.29698,0.00000,35.72830,Zone 1,,,Valley
21105.669063116,31030.2158982612,103.77137,1.29690,"909",399.99953,354.79972,88.70003,103.77142,1.29698,0.00000,37.08197,Zone 1,,,Valley
21105.6685759712,31010.3124145399,103.77137,1.29672,"910",399.99953,154.37825,38.59461,103.77142,1.29698,1.37652,37.31374,Zone 1,,,Valley
21125.7107804408,31410.5931017021,103.77155,1.30034,"963",399.99953,295.23133,73.80792,103.77142,1.30028,0.00000,34.45358,Zone 1,,,Valley
21125.7102934229,31390.689617505,103.77155,1.30016,"964",399.99953,295.29447,73.82370,103.77142,1.30028,0.00000,35.18278,Zone 1,,,Valley
21125.7098064724,31370.7861333364,103.77155,1.29998,"965",399.99953,113.96699,28.49178,103.77175,1.29948,2.56780,38.59675,Zone 1,,,Valley
21125.7092925422,31349.7769000782,103.77155,1.29979,"966",399.99953,379.58507,94.89638,103.77175,1.29948,0.00000,43.79881,Zone 1,,,Valley
21125.7088057303,31329.8734159682,103.77155,1.29961,"967",399.99953,296.68263,74.17074,103.77175,1.29948,0.00000,49.42629,Zone 1,,,Valley
21125.7083189858,31309.9699318866,103.77155,1.29943,"968",399.99953,113.09489,28.27376,103.77175,1.29948,4.13565,54.87210,Zone 1,,,Valley
21125.7078323086,31290.0664478334,103.77155,1.29925,"969",399.99953,214.72447,53.68118,103.77119,1.29933,1.33705,59.09288,Zone 1,,,Valley
21125.7073456989,31270.1629638088,103.77155,1.29907,"970",399.99953,107.93774,26.98447,103.77119,1.29933,6.62994,59.75290,Zone 1,,,Valley
21125.7068591566,31250.2594798126,103.77155,1.29889,"971",399.99953,111.86818,27.96708,103.77143,1.29880,4.98711,60.21891,Zone 1,,,Valley
21125.7063726817,31230.3559958448,103.77155,1.29871,"972",399.99953,135.14915,33.78733,103.77143,1.29880,0.00000,59.70125,Zone 1,,,Valley
21125.7058862743,31210.4525119055,103.77155,1.29853,"973",399.99953,109.85169,27.46295,103.77114,1.29868,1.88933,58.51264,Zone 1,,,Valley
21125.7049136615,31170.6455441123,103.77155,1.29817,"975",399.99953,177.41337,44.35339,103.77152,1.29793,4.19842,48.96433,Zone 1,,,Valley
21125.7044274563,31150.7420602583,103.77155,1.29799,"976",399.99953,399.99953,100.00000,103.77152,1.29793,0.00000,47.52475,Zone 1,,,Valley
21125.7039143127,31129.7328273322,103.77155,1.29780,"977",399.99953,394.40467,98.60128,103.77152,1.29793,0.00000,45.85732,Zone 1,,,Valley
21125.7019704504,31050.1188923207,103.77155,1.29708,"981",399.99953,263.00975,65.75251,103.77142,1.29698,0.00000,38.82307,Zone 1,,,Valley
21145.7426892285,31390.6891280806,103.77173,1.30016,"1037",399.99953,127.56832,31.89212,103.77142,1.30028,1.37191,34.44485,Zone 1,,,Valley
21145.7422036967,31370.7856439798,103.77173,1.29998,"1038",399.99954,62.22109,15.55529,103.77175,1.29948,2.68399,35.49101,Zone 1,,,Valley
21145.7416912638,31349.776410793,103.77173,1.29979,"1039",399.99953,291.65106,72.91285,103.77175,1.29948,0.00000,38.29362,Zone 1,,,Valley
21145.7412058701,31329.8729267507,103.77173,1.29961,"1040",399.99953,388.91376,97.22855,103.77175,1.29948,0.00000,43.02799,Zone 1,,,Valley
21145.7407205437,31309.9694427368,103.77173,1.29943,"1041",399.99954,399.99954,100.00000,103.77175,1.29948,0.00000,48.46759,Zone 1,,,Valley
21145.7402352845,31290.0659587514,103.77173,1.29925,"1042",399.99953,311.92014,77.98013,103.77175,1.29948,0.00000,54.09605,Zone 1,,,Valley
21145.7397500924,31270.1624747945,103.77173,1.29907,"1043",399.99953,145.39689,36.34927,103.77119,1.29933,2.98339,55.13148,Zone 1,,,Valley
21145.7392649676,31250.258990866,103.77173,1.29889,"1044",399.99953,325.71774,81.42953,103.77220,1.29851,0.00000,56.24834,Zone 1,,,Valley
21145.73877991,31230.3555069659,103.77173,1.29871,"1045",399.99954,247.60844,61.90218,103.77220,1.29851,0.00000,58.32162,Zone 1,,,Valley
21145.7363287033,31129.7323387956,103.77173,1.29780,"1050",399.99953,203.52613,50.88159,103.77152,1.29793,0.00000,47.06301,Zone 1,,,Valley
21165.7746008529,31370.7851560509,103.77191,1.29998,"1111",399.99954,264.87235,66.21816,103.77211,1.29974,0.00000,33.90860,Zone 1,,,Valley
21165.7740899173,31349.7759229355,103.77191,1.29979,"1112",399.99954,162.71177,40.67799,103.77211,1.29974,2.01192,36.03374,Zone 1,,,Valley
21165.7736059419,31329.8724389606,103.77191,1.29961,"1113",399.99954,141.87483,35.46875,103.77175,1.29948,2.96753,38.48366,Zone 1,,,Valley
21165.7731220336,31309.9689550143,103.77191,1.29943,"1114",399.99954,335.88360,83.97100,103.77175,1.29948,0.00000,41.74411,Zone 1,,,Valley
21165.7726381922,31290.0654710964,103.77191,1.29925,"1115",399.99954,358.70839,89.67720,103.77175,1.29948,0.00000,46.50295,Zone 1,,,Valley
21165.7721544179,31270.1619872069,103.77191,1.29907,"1116",399.99954,336.93276,84.23329,103.77175,1.29948,0.00000,47.98652,Zone 1,,,Valley
21165.7716707106,31250.258503346,103.77191,1.29889,"1117",399.99954,133.03627,33.25911,103.77196,1.29875,0.86580,49.44480,Zone 1,,,Valley
21165.7711870703,31230.3550195134,103.77191,1.29871,"1118",399.99954,392.10179,98.02556,103.77196,1.29875,0.00000,53.59921,Zone 1,,,Valley
21165.770703497,31210.4515357094,103.77191,1.29853,"1119",399.99954,280.41045,70.10269,103.77220,1.29851,0.00000,56.48378,Zone 1,,,Valley
21165.7697365515,31170.6445681866,103.77191,1.29817,"1121",399.99954,81.39441,20.34863,103.77246,1.29802,3.85546,57.73487,Zone 1,,,Valley
21185.8069979412,31370.7846695498,103.77209,1.29998,"1184",399.99954,346.16336,86.54094,103.77211,1.29974,0.00000,32.84980,Zone 1,,,Valley
21185.8064885029,31349.7754365054,103.77209,1.29979,"1185",399.99954,399.99954,100.00000,103.77211,1.29974,0.00000,34.57998,Zone 1,,,Valley
21185.8060059458,31329.8719525979,103.77209,1.29961,"1186",399.99954,357.05659,89.26425,103.77211,1.29974,0.00000,36.42422,Zone 1,,,Valley
21185.8055234556,31309.9684687189,103.77209,1.29943,"1187",399.99954,212.34106,53.08533,103.77203,1.29943,0.43386,37.61512,Zone 1,,,Valley
21185.8050410321,31290.0649848683,103.77209,1.29925,"1188",399.99954,102.37014,25.59256,103.77175,1.29948,3.98852,40.49272,Zone 1,,,Valley
21185.8045586755,31270.1615010462,103.77209,1.29907,"1189",399.99954,223.11356,55.77845,103.77175,1.29948,0.00000,43.36234,Zone 1,,,Valley
21185.8040763857,31250.2580172525,103.77209,1.29889,"1190",399.99954,32.95952,8.23989,103.77196,1.29875,7.96783,44.93333,Zone 1,,,Valley
21185.8035941627,31230.3545334873,103.77209,1.29871,"1191",399.99954,110.58644,27.64664,103.77196,1.29875,4.21005,47.53661,Zone 1,,,Valley
21185.8031120065,31210.4510497506,103.77209,1.29853,"1192",399.99954,317.49636,79.37418,103.77220,1.29851,0.00000,51.10525,Zone 1,,,Valley
21185.8026299172,31190.5475660423,103.77209,1.29835,"1193",399.99954,87.88854,21.97216,103.77220,1.29851,5.75266,56.03175,Zone 1,,,Valley
21185.8021478947,31170.6440823624,103.77209,1.29817,"1194",399.99954,343.06764,85.76701,103.77246,1.29802,0.00000,57.15619,Zone 1,,,Valley
21205.8384058821,31329.8714676626,103.77227,1.29961,"1259",399.99954,327.93558,81.98399,103.77211,1.29974,0.00000,34.26921,Zone 1,,,Valley
21205.8379248099,31309.9679838507,103.77227,1.29943,"1260",399.99954,186.21682,46.55426,103.77211,1.29974,1.66506,34.75470,Zone 1,,,Valley
21205.8374438044,31290.0645000672,103.77227,1.29925,"1261",399.99954,236.19721,59.04937,103.77251,1.29918,0.00000,36.82930,Zone 1,,,Valley
21205.8369628654,31270.1610163122,103.77227,1.29907,"1262",399.99954,45.01607,11.25403,103.77234,1.29911,6.92728,39.95103,Zone 1,,,Valley
21205.8364819931,31250.2575325857,103.77227,1.29889,"1263",399.99954,9.78339,2.44585,103.77271,1.29861,10.57304,40.68045,Zone 1,,,Valley
21205.8360011875,31230.3540488876,103.77227,1.29871,"1264",399.99954,123.37712,30.84432,103.77271,1.29861,2.96066,42.72232,Zone 1,,,Valley
21205.8355204484,31210.450565218,103.77227,1.29853,"1265",399.99954,259.82728,64.95689,103.77220,1.29851,0.87028,47.00417,Zone 1,,,Valley
21205.835039776,31190.5470815768,103.77227,1.29835,"1266",399.99954,196.55000,49.13756,103.77220,1.29851,0.18072,53.35895,Zone 1,,,Valley
21205.8345591701,31170.643597964,103.77227,1.29817,"1267",399.99954,175.73609,43.93407,103.77246,1.29802,1.50581,55.49913,Zone 1,,,Valley
21205.834078631,31150.7401143797,103.77227,1.29799,"1268",399.99954,223.92294,55.98080,103.77246,1.29802,0.00000,55.91164,Zone 1,,,Valley
21205.8330910652,31109.8273982124,103.77227,1.29762,"1270",399.99954,197.30618,49.32660,103.77251,1.29756,0.00000,49.83335,Zone 1,,,Valley
21225.8703260983,31309.9675004097,103.77245,1.29943,"1333",399.99955,239.29585,59.82403,103.77251,1.29918,0.58549,34.53006,Zone 1,,,Valley
21225.8698465106,31290.0640166931,103.77245,1.29925,"1334",399.99955,399.99955,100.00000,103.77251,1.29918,0.00000,35.66423,Zone 1,,,Valley
21225.8693669894,31270.160533005,103.77245,1.29907,"1335",399.99955,371.38507,92.84637,103.77251,1.29918,0.00000,36.37696,Zone 1,,,Valley
21225.8688875346,31250.2570493454,103.77245,1.29889,"1336",399.99955,211.14226,52.78562,103.77251,1.29918,0.95046,35.92303,Zone 1,,,Valley
21225.8684081462,31230.3535657142,103.77245,1.29871,"1337",399.99955,341.93571,85.48402,103.77271,1.29861,0.00000,38.41269,Zone 1,,,Valley
21225.8679288242,31210.4500821115,103.77245,1.29853,"1338",399.99955,111.81582,27.95399,103.77220,1.29851,1.67986,44.26548,Zone 1,,,Valley
21225.8674495687,31190.5465985373,103.77245,1.29835,"1339",399.99955,335.11926,83.77991,103.77220,1.29851,0.00000,51.63238,Zone 1,,,Valley
21225.8669703796,31170.6431149915,103.77245,1.29817,"1340",399.99955,171.13445,42.78366,103.77246,1.29802,1.38864,54.71989,Zone 1,,,Valley
21225.8664912569,31150.7396314741,103.77245,1.29799,"1341",399.99955,352.12764,88.03201,103.77246,1.29802,0.00000,55.85143,Zone 1,,,Valley
21225.8659855884,31129.7303989032,103.77245,1.29780,"1342",399.99955,91.32020,22.83008,103.77251,1.29756,4.30429,54.49487,Zone 1,,,Valley
21225.8655066023,31109.8269154443,103.77245,1.29762,"1343",399.99955,360.35340,90.08845,103.77251,1.29756,0.00000,50.50638,Zone 1,,,Valley
21225.8650276826,31089.9234320138,103.77245,1.29744,"1344",399.99955,195.26330,48.81588,103.77251,1.29756,0.00000,48.90396,Zone 1,,,Valley
21245.9022491481,31290.063534746,103.77263,1.29925,"1407",399.99955,302.27481,75.56879,103.77251,1.29918,0.00000,34.89553,Zone 1,,,Valley
21245.9017710446,31270.1600511246,103.77263,1.29907,"1408",399.99955,383.79788,95.94958,103.77251,1.29918,0.00000,35.41139,Zone 1,,,Valley
21245.9012930073,31250.2565675317,103.77263,1.29889,"1409",399.99955,153.56721,38.39185,103.77251,1.29918,2.10566,35.47017,Zone 1,,,Valley
21245.9008150362,31230.3530839673,103.77263,1.29871,"1410",399.99955,167.78048,41.94517,103.77271,1.29861,1.52643,36.46151,Zone 1,,,Valley
21245.9003371314,31210.4496004313,103.77263,1.29853,"1411",399.99955,183.15881,45.78975,103.77271,1.29861,0.80383,41.29051,Zone 1,,,Valley
21245.8998592927,31190.5461169237,103.77263,1.29835,"1412",399.99955,295.95908,73.98985,103.77220,1.29851,0.00000,49.53797,Zone 1,,,Valley
21245.8993815204,31170.6426334447,103.77263,1.29817,"1413",399.99955,151.66698,37.91679,103.77220,1.29851,5.46819,54.45353,Zone 1,,,Valley
21245.8989038142,31150.739149994,103.77263,1.29799,"1414",399.99955,364.46466,91.11627,103.77246,1.29802,0.00000,56.83770,Zone 1,,,Valley
21245.8983996407,31129.7299174936,103.77263,1.29780,"1415",399.99955,201.55236,50.38815,103.77256,1.29779,0.64265,56.27005,Zone 1,,,Valley
21245.8979220706,31109.8264341014,103.77263,1.29762,"1416",399.99955,208.26407,52.06608,103.77251,1.29756,0.00000,51.55272,Zone 1,,,Valley
21245.8974445669,31089.9229507376,103.77263,1.29744,"1417",399.99955,272.95172,68.23801,103.77251,1.29756,0.00000,48.99785,Zone 1,,,Valley
21265.9346517186,31290.0630542258,103.77281,1.29925,"1480",399.99955,79.71699,19.92927,103.77305,1.29919,1.63163,34.68807,Zone 1,,,Valley
21265.9341750328,31270.159570671,103.77281,1.29907,"1481",399.99955,32.30962,8.07741,103.77251,1.29918,8.32676,34.65504,Zone 1,,,Valley
21265.933698413,31250.2560871446,103.77281,1.29889,"1482",399.99955,9.21253,2.30314,103.77251,1.29918,10.63839,34.53942,Zone 1,,,Valley
21265.9332218592,31230.3526036467,103.77281,1.29871,"1483",399.99955,32.42712,8.10679,103.77271,1.29861,8.25859,34.96768,Zone 1,,,Valley
21265.9327453714,31210.4491201772,103.77281,1.29853,"1484",399.99955,334.77264,83.69325,103.77271,1.29861,0.00000,40.29295,Zone 1,,,Valley
21265.9322689497,31190.5456367362,103.77281,1.29835,"1485",399.99955,221.20153,55.30044,103.77220,1.29851,1.25588,46.19633,Zone 1,,,Valley
21265.9317925941,31170.6421533237,103.77281,1.29817,"1486",399.99955,149.89173,37.47297,103.77220,1.29851,0.00000,52.65865,Zone 1,,,Valley
21265.9313163044,31150.7386699395,103.77281,1.29799,"1487",399.99955,241.28089,60.32029,103.77246,1.29802,0.00000,57.23888,Zone 1,,,Valley
21265.9308136259,31129.7294375094,103.77281,1.29780,"1488",399.99955,334.38979,83.59754,103.77246,1.29802,0.00000,57.01075,Zone 1,,,Valley
21265.930337472,31109.8259541837,103.77281,1.29762,"1489",399.99955,214.39264,53.59822,103.77295,1.29766,0.00000,52.64883,Zone 1,,,Valley
21285.9675295548,31309.9660586496,103.77299,1.29943,"1552",399.99955,344.55939,86.13994,103.77305,1.29919,0.00000,33.00784,Zone 1,,,Valley
21285.9670542208,31290.0625751326,103.77299,1.29925,"1553",399.99955,398.62719,99.65691,103.77305,1.29919,0.00000,33.53212,Zone 1,,,Valley
21285.9665789527,31270.1590916441,103.77299,1.29907,"1554",399.99955,283.65625,70.91414,103.77305,1.29919,0.00000,33.78507,Zone 1,,,Valley
21285.9661037504,31250.2556081841,103.77299,1.29889,"1555",399.99955,73.57985,18.39498,103.77305,1.29919,4.70048,34.59917,Zone 1,,,Valley
21285.9656286139,31230.3521247525,103.77299,1.29871,"1556",399.99955,105.51229,26.37810,103.77271,1.29861,2.90939,36.39704,Zone 1,,,Valley
21285.9651535433,31210.4486413494,103.77299,1.29853,"1557",399.99955,364.11187,91.02807,103.77271,1.29861,0.00000,41.13400,Zone 1,,,Valley
21285.9646785385,31190.5451579747,103.77299,1.29835,"1558",399.99955,68.34661,17.08667,103.77271,1.29861,3.17587,44.51431,Zone 1,,,Valley
21285.9632275428,31129.7289589505,103.77299,1.29780,"1561",399.99955,39.58240,9.89561,103.77246,1.29802,7.83243,52.44614,Zone 1,,,Valley
21285.9627528051,31109.8254756911,103.77299,1.29762,"1562",399.99955,180.28550,45.07143,103.77295,1.29766,0.00000,52.07314,Zone 1,,,Valley
21306.0004045557,31329.8690643966,103.77317,1.29961,"1624",399.99956,138.63412,34.65857,103.77331,1.29953,1.77569,27.87188,Zone 1,,,Valley
21305.9999305739,31309.9655809173,103.77317,1.29943,"1625",399.99956,63.97483,15.99373,103.77305,1.29919,6.98418,30.12391,Zone 1,,,Valley
21305.9994566578,31290.0620974664,103.77317,1.29925,"1626",399.99956,233.38688,58.34678,103.77305,1.29919,0.00000,31.49561,Zone 1,,,Valley
21305.9989828074,31270.158614044,103.77317,1.29907,"1627",399.99956,385.79536,96.44895,103.77305,1.29919,0.00000,32.99908,Zone 1,,,Valley
21305.9985090225,31250.2551306501,103.77317,1.29889,"1628",399.99956,146.09100,36.52279,103.77305,1.29919,0.05137,34.73648,Zone 1,,,Valley
21305.9980353034,31230.3516472847,103.77317,1.29871,"1629",399.99956,7.79356,1.94839,103.77271,1.29861,10.39184,35.46716,Zone 1,,,Valley
21305.9975616498,31210.4481639477,103.77317,1.29853,"1630",399.99956,57.74364,14.43593,103.77346,1.29860,4.46001,37.88170,Zone 1,,,Valley
21326.0318590283,31290.0616212272,103.77335,1.29925,"1699",399.99956,0.37952,0.09488,103.77371,1.29918,9.53789,27.81798,Zone 1,,,Valley
21326.0313865956,31270.1581378707,103.77335,1.29907,"1700",399.99956,28.84256,7.21065,103.77305,1.29919,8.13740,29.20260,Zone 1,,,Valley
21326.0309142282,31250.2546545428,103.77335,1.29889,"1701",399.99956,0.00467,0.00117,103.77305,1.29919,13.24574,32.51744,Zone 1,,,Valley
21326.0304419264,31230.3511712433,103.77335,1.29871,"1702",399.99956,137.28693,34.32177,103.77346,1.29860,1.21888,35.19991,Zone 1,,,Valley
21326.0299696899,31210.4476879722,103.77335,1.29853,"1703",399.99956,279.31702,69.82933,103.77346,1.29860,0.00000,39.63109,Zone 1,,,Valley
21346.0642613326,31290.0611464149,103.77353,1.29925,"1772",399.99956,198.75394,49.68854,103.77371,1.29918,0.00000,25.55115,Zone 1,,,Valley
21346.0637903175,31270.1576631242,103.77353,1.29907,"1773",399.99956,292.67622,73.16914,103.77371,1.29918,0.00000,26.68713,Zone 1,,,Valley
21346.0633193677,31250.254179862,103.77353,1.29889,"1774",399.99956,23.82579,5.95645,103.77346,1.29860,7.12693,30.94167,Zone 1,,,Valley
21346.0628484831,31230.3506966282,103.77353,1.29871,"1775",399.99956,381.23546,95.30897,103.77346,1.29860,0.00000,35.11954,Zone 1,,,Valley
21366.0966635708,31290.0606730297,103.77371,1.29925,"1845",399.99956,274.90920,68.72738,103.77371,1.29918,0.00000,25.89096,Zone 1,,,Valley
21366.0961939734,31270.1571898045,103.77371,1.29907,"1846",399.99956,287.71831,71.92966,103.77371,1.29918,0.00000,28.07445,Zone 1,,,Valley
21366.0952549738,31230.3502234396,103.77371,1.29871,"1848",399.99956,194.46339,48.61590,103.77346,1.29860,0.00000,36.23291,Zone 1,,,Valley
21386.1290657431,31290.0602010714,103.77389,1.29925,"1918",399.99957,371.62185,92.90556,103.77371,1.29918,0.00000,27.38336,Zone 1,,,Valley
21386.1285975634,31270.1567179115,103.77389,1.29907,"1919",399.99957,55.96819,13.99206,103.77371,1.29918,6.16183,30.92835,Zone 1,,,Valley
21005.5134130136,31290.0694122921,103.77047,1.29925,"531",399.99952,,,103.77049,1.29911,11.15741,43.33868,Zone 1,,,Valley
21065.6066707308,31129.7343014942,103.77101,1.29780,"758",399.99952,,,103.77076,1.29852,14.10942,42.57789,Zone 1,,,Valley
21085.6390853267,31129.7338086815,103.77119,1.29780,"831",399.99953,,,103.77120,1.29800,13.11083,43.68784,Zone 1,,,Valley
21105.6710123711,31109.8298334307,103.77137,1.29762,"905",399.99953,,,103.77111,1.29728,12.87465,42.41954,Zone 1,,,Valley
21225.8549326594,30669.738788442,103.77245,1.29364,"1365",399.99955,324.29514,81.07388,103.77288,1.29379,0.00000,36.37155,Zone 4,,,Valley
21245.8883581228,30710.6510231768,103.77263,1.29401,"1436",399.99955,226.54659,56.63671,103.77288,1.29379,0.00000,39.23013,Zone 4,,,Valley
21245.8878819473,30690.7475403823,103.77263,1.29383,"1437",399.99955,399.99955,100.00000,103.77288,1.29379,0.00000,38.52042,Zone 4,,,Valley
21245.8873793895,30669.7383085744,103.77263,1.29364,"1438",399.99955,383.38947,95.84748,103.77288,1.29379,0.00000,37.09182,Zone 4,,,Valley
21265.9212767131,30730.5540273496,103.77281,1.29419,"1508",399.99955,269.18826,67.29714,103.77288,1.29379,0.00000,43.03032,Zone 4,,,Valley
21265.9208018836,30710.6505445933,103.77281,1.29401,"1509",399.99955,399.99955,100.00000,103.77288,1.29379,0.00000,42.25824,Zone 4,,,Valley
21265.9203271201,30690.7470618653,103.77281,1.29383,"1510",399.99955,399.99955,100.00000,103.77288,1.29379,0.00000,39.75099,Zone 4,,,Valley
21265.9198260525,30669.7378301277,103.77281,1.29364,"1511",399.99955,399.99955,100.00000,103.77288,1.29379,0.00000,38.79144,Zone 4,,,Valley
21265.9193514247,30649.834347458,103.77281,1.29346,"1512",399.99955,399.99955,100.00000,103.77288,1.29379,0.00000,35.51635,Zone 4,,,Valley
21285.959431484,30970.5010936714,103.77299,1.29636,"1569",399.99955,399.99955,100.00000,103.77317,1.29666,0.00000,40.43560,Zone 4,,,Valley
21285.9589572729,30950.5976106394,103.77299,1.29618,"1570",399.99955,356.82985,89.20756,103.77317,1.29666,0.00000,44.22280,Zone 4,,,Valley
21285.9541924767,30750.4570328393,103.77299,1.29437,"1580",399.99955,216.83817,54.20960,103.77288,1.29379,0.00000,40.03910,Zone 4,,,Valley
21285.9537189935,30730.553550121,103.77299,1.29419,"1581",399.99955,389.12472,97.28129,103.77288,1.29379,0.00000,41.52944,Zone 4,,,Valley
21285.9532455761,30710.650067431,103.77299,1.29401,"1582",399.99955,392.47317,98.11840,103.77288,1.29379,0.00000,39.60071,Zone 4,,,Valley
21285.9527722246,30690.7465847694,103.77299,1.29383,"1583",399.99955,399.99955,100.00000,103.77288,1.29379,0.00000,39.36179,Zone 4,,,Valley
21285.9522726472,30669.7373531017,103.77299,1.29364,"1584",399.99955,399.99955,100.00000,103.77288,1.29379,0.00000,37.98336,Zone 4,,,Valley
